Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1967","1967","hg/ha","8602","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1968","1968","hg/ha","6477","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1969","1969","hg/ha","9273","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1970","1970","hg/ha","6235","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1971","1971","hg/ha","9066","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1972","1972","hg/ha","5228","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1973","1973","hg/ha","7105","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1974","1974","hg/ha","10447","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1975","1975","hg/ha","9779","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1976","1976","hg/ha","9460","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1977","1977","hg/ha","6757","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1978","1978","hg/ha","11546","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1979","1979","hg/ha","8511","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1980","1980","hg/ha","7716","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1981","1981","hg/ha","13649","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1982","1982","hg/ha","8958","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1983","1983","hg/ha","8667","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1984","1984","hg/ha","9000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1985","1985","hg/ha","9579","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1986","1986","hg/ha","9614","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1987","1987","hg/ha","8699","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1988","1988","hg/ha","8436","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1989","1989","hg/ha","9651","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1990","1990","hg/ha","9101","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1991","1991","hg/ha","7838","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1992","1992","hg/ha","8884","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1993","1993","hg/ha","7841","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1994","1994","hg/ha","8672","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1995","1995","hg/ha","8579","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1996","1996","hg/ha","8948","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1997","1997","hg/ha","7658","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1998","1998","hg/ha","5927","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","1999","1999","hg/ha","6405","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2000","2000","hg/ha","8691","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2001","2001","hg/ha","8565","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2002","2002","hg/ha","5854","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2003","2003","hg/ha","9108","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2004","2004","hg/ha","7754","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2005","2005","hg/ha","9652","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2006","2006","hg/ha","7607","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2007","2007","hg/ha","6459","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2008","2008","hg/ha","10089","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2009","2009","hg/ha","9357","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2010","2010","hg/ha","9331","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2011","2011","hg/ha","6389","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2012","2012","hg/ha","9602","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2013","2013","hg/ha","8458","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2014","2014","hg/ha","8182","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2015","2015","hg/ha","9390","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2016","2016","hg/ha","9969","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2017","2017","hg/ha","9736","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2018","2018","hg/ha","11929","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2019","2019","hg/ha","11312","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","83","Sorghum","2020","2020","hg/ha","13568","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1961","1961","tonnes","75900","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1962","1962","tonnes","79100","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1963","1963","tonnes","89100","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1964","1964","tonnes","99200","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1965","1965","tonnes","103100","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1966","1966","tonnes","78300","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1967","1967","tonnes","121200","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1968","1968","tonnes","83300","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1969","1969","tonnes","117400","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1970","1970","tonnes","74200","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1971","1971","tonnes","107800","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1972","1972","tonnes","59700","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1973","1973","tonnes","94500","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1974","1974","tonnes","147100","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1975","1975","tonnes","114900","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1976","1976","tonnes","103300","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1977","1977","tonnes","77700","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1978","1978","tonnes","148600","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1979","1979","tonnes","96000","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1980","1980","tonnes","102000","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1981","1981","tonnes","196000","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1982","1982","tonnes","108300","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1983","1983","tonnes","65000","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1984","1984","tonnes","90000","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1985","1985","tonnes","182000","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1986","1986","tonnes","131666","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1987","1987","tonnes","111186","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1988","1988","tonnes","109562","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1989","1989","tonnes","126868","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1990","1990","tonnes","157323","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1991","1991","tonnes","78094","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1992","1992","tonnes","116739","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1993","1993","tonnes","99073","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1994","1994","tonnes","123092","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1995","1995","tonnes","127328","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1996","1996","tonnes","133009","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1997","1997","tonnes","118297","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1998","1998","tonnes","119574","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","1999","1999","tonnes","147444","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2000","2000","tonnes","143750","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2001","2001","tonnes","149649","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2002","2002","tonnes","116929","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2003","2003","tonnes","189787","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2004","2004","tonnes","126492","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2005","2005","tonnes","143989","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2006","2006","tonnes","121003","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2007","2007","tonnes","100704","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2008","2008","tonnes","251515","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2009","2009","tonnes","224956","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2010","2010","tonnes","162599","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2011","2011","tonnes","86865","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2012","2012","tonnes","137574","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2013","2013","tonnes","92029","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2014","2014","tonnes","102323","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2015","2015","tonnes","188500","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2016","2016","tonnes","126515","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2017","2017","tonnes","215491","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2018","2018","tonnes","295463","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2019","2019","tonnes","270168","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","83","Sorghum","2020","2020","tonnes","377323","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","1983","1983","ha","201","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","1984","1984","ha","122","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","1990","1990","ha","0","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","1991","1991","ha","0","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","1992","1992","ha","0","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","1993","1993","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","1994","1994","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","1995","1995","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","1996","1996","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","1997","1997","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","1998","1998","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","1999","1999","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2000","2000","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2001","2001","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2002","2002","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2003","2003","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2004","2004","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2005","2005","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2006","2006","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2007","2007","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2008","2008","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2009","2009","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2010","2010","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2011","2011","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2012","2012","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2013","2013","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2014","2014","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2015","2015","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2016","2016","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2017","2017","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2018","2018","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2019","2019","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","236","Soya beans","2020","2020","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","236","Soya beans","1983","1983","hg/ha","10796","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5419","Yield","236","Soya beans","1984","1984","hg/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","1983","1983","tonnes","217","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","1984","1984","tonnes","122","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","1990","1990","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","1991","1991","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","1992","1992","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","1993","1993","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","1994","1994","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","1995","1995","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","1996","1996","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","1997","1997","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","1998","1998","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","1999","1999","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2000","2000","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2001","2001","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2002","2002","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2003","2003","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2004","2004","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2005","2005","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2006","2006","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2007","2007","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2008","2008","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2009","2009","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2010","2010","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2011","2011","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2012","2012","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2013","2013","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2014","2014","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2015","2015","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2016","2016","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2017","2017","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2018","2018","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2019","2019","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","236","Soya beans","2020","2020","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","1993","1993","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","1994","1994","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","1995","1995","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","1996","1996","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","1997","1997","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","1998","1998","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","1999","1999","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2000","2000","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2001","2001","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2002","2002","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2003","2003","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2004","2004","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2005","2005","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2006","2006","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2007","2007","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2008","2008","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2009","2009","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2010","2010","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2011","2011","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2012","2012","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2013","2013","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2014","2014","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2015","2015","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2016","2016","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2017","2017","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2018","2018","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2019","2019","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","373","Spinach","2020","2020","ha","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","1993","1993","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","1994","1994","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","1995","1995","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","1996","1996","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","1997","1997","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","1998","1998","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","1999","1999","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2000","2000","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2001","2001","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2002","2002","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2003","2003","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","373","Spinach","2004","2004","tonnes","","M","Missing value (data cannot exist, not applicable)"
